cycle,ts,epoch,kind,start_deg,approach,multi_rev,cold,ok,home_err,switch,backlash,T,fw_ms,pass_spread,anomalies,msg
1403,2026-07-11T03:32:13,anchorT2,uniform-89.7,-89.66,-1,0,0,1,0,1533,636,231,12484,1,,ok
1404,2026-07-11T03:32:29,anchorT2,uniform-74.7,-74.46,1,0,0,1,-7,1511,605,231,12146,5,,ok
1405,2026-07-11T03:32:44,anchorT2,uniform-59.7,-59.5,-1,0,0,1,5,1512,612,231,11799,1,,ok
1406,2026-07-11T03:32:59,anchorT2,uniform-44.7,-44.39,1,0,0,1,-6,1532,623,231,11500,4,,ok
1407,2026-07-11T03:33:13,anchorT2,uniform-29.7,-29.65,-1,0,0,1,3,1523,637,231,11176,10,,ok
1408,2026-07-11T03:33:26,anchorT2,uniform-14.7,-14.36,1,0,0,1,0,1535,634,231,10862,4,,ok
1409,2026-07-11T03:33:39,anchorT2,uniform+0.3,0.38,-1,0,1,1,-93,1398,462,231,24958,2,,ok
1410,2026-07-11T03:34:06,anchorT2,at-home,0.23,1,0,0,1,81,1533,635,231,10658,1,,ok
1411,2026-07-11T03:34:27,anchorT2,in-flag+,0.73,-1,0,0,1,-7,1435,636,230,18315,6,,ok
1412,2026-07-11T03:34:54,anchorT2,in-flag-,-0.27,1,0,0,1,11,1483,639,230,10609,1,,ok
1413,2026-07-11T03:35:22,anchorT2,lead-edge,-1.48,-1,0,0,1,-13,1361,657,229,10430,9,,ok
1414,2026-07-11T03:35:50,anchorT2,trail-edge,1.56,1,0,0,1,-75,1274,488,229,18060,6,,ok
1415,2026-07-11T03:36:25,anchorT2,wrap+0.5deg,0.65,-1,0,0,1,73,1449,538,230,18286,10,,ok
1416,2026-07-11T03:36:53,anchorT2,bound+179.9deg,179.81,1,0,0,1,-7,1373,662,229,14332,1,,ok
1417,2026-07-11T03:37:21,anchorT2,bound-179.9deg,-179.88,-1,0,0,1,7,1398,563,229,14294,2,,ok
1418,2026-07-11T03:37:40,anchorT2,stay-at-park,-0.23,0,0,0,1,-1,1387,555,229,10480,0,,ok
1419,2026-07-11T03:37:51,anchorT2,uniform+152.8,152.91,-1,0,1,1,6,1483,612,231,21760,4,,ok
1420,2026-07-11T03:38:18,anchorT2,uniform+167.8,167.96,1,0,0,1,7,1484,629,231,14684,3,,ok
1421,2026-07-11T03:38:38,anchorT2,uniform-177.2,-177.17,-1,0,0,1,-2,1485,614,231,14366,3,,ok
1422,2026-07-11T03:38:58,anchorT2,uniform-162.2,-162.11,1,0,0,1,0,1484,632,231,14036,4,,ok
1423,2026-07-11T03:39:17,anchorT2,uniform-147.2,-146.95,-1,0,0,1,-15,1484,632,231,17644,20,,ok
1424,2026-07-11T03:39:39,anchorT2,uniform-132.2,-132.13,1,0,0,1,-4,1484,610,231,17320,22,,ok
1425,2026-07-11T03:40:01,anchorT2,uniform-117.2,-116.84,-1,0,0,1,7,1483,631,231,13052,4,,ok
1426,2026-07-11T03:40:18,anchorT2,uniform-102.2,-102.17,1,0,0,1,1,1484,636,231,12739,0,,ok
1427,2026-07-11T03:40:34,anchorT2,uniform-87.2,-86.98,-1,0,0,1,-6,1472,636,231,12392,8,,ok
1428,2026-07-11T03:40:50,anchorT2,uniform-72.2,-71.83,1,0,0,1,1,1460,611,231,12010,1,,ok
1429,2026-07-11T03:41:05,anchorT2,uniform-57.2,-56.79,-1,0,1,1,-5,1472,634,231,18488,9,,ok
1430,2026-07-11T03:41:26,anchorT2,uniform-42.2,-41.81,1,0,0,1,0,1483,630,231,11404,4,,ok
1431,2026-07-11T03:41:40,anchorT2,uniform-27.2,-27.16,-1,0,0,1,1,1472,605,231,11041,8,,ok
1432,2026-07-11T03:41:53,anchorT2,uniform-12.2,-12.03,1,0,0,1,0,1460,612,231,10716,4,,ok
1433,2026-07-11T03:42:06,anchorT2,uniform+2.8,2.84,-1,0,0,1,-12,1487,590,231,18316,6,,ok
1434,2026-07-11T03:42:26,anchorT2,uniform+17.8,17.86,1,0,0,1,-1,1509,613,231,18022,3,,ok
1435,2026-07-11T03:42:53,anchorT2,uniform+32.8,33.1,-1,0,0,1,-71,1461,485,231,17569,2,,ok
1436,2026-07-11T03:43:13,anchorT2,uniform+47.8,48.1,1,0,0,1,-6,1459,486,231,17260,4,,ok
1437,2026-07-11T03:43:39,anchorT2,uniform+62.8,62.85,-1,0,0,1,47,1509,710,231,17070,4,backlash-band,ok
1438,2026-07-11T03:43:59,anchorT2,uniform+77.8,77.8,1,0,0,1,-8,1486,685,231,16704,2,,ok
1439,2026-07-11T03:44:23,anchorT2,uniform+92.8,92.95,-1,0,1,1,11,1532,615,231,23127,2,,ok
1440,2026-07-11T03:44:50,anchorT2,uniform+107.8,108.13,1,0,0,1,8,1535,632,231,16078,5,,ok
1441,2026-07-11T03:45:13,anchorT2,uniform+122.8,122.87,-1,0,0,1,-93,1386,460,231,15520,9,,ok
1442,2026-07-11T03:45:33,anchorT2,uniform+137.8,138.12,1,0,0,1,7,1460,461,232,15254,4,,ok
1443,2026-07-11T03:45:54,anchorT2,at-home,0.25,-1,0,0,1,3,1534,464,233,10588,0,,ok
1444,2026-07-11T03:46:07,anchorT2,in-flag+,0.73,1,0,0,1,-5,1534,464,233,10563,0,,ok
1445,2026-07-11T03:46:20,anchorT2,in-flag-,-0.53,-1,0,0,1,3,1523,485,233,10556,12,,ok
1446,2026-07-11T03:46:33,anchorT2,lead-edge,-1.63,1,0,0,1,-3,1536,462,233,10291,1,,ok
1447,2026-07-11T03:46:45,anchorT2,trail-edge,1.81,-1,0,0,1,66,1621,615,233,18490,5,,ok
1448,2026-07-11T03:47:06,anchorT2,wrap+0.5deg,0.72,1,0,0,1,-78,1458,459,232,10502,1,,ok
1449,2026-07-11T03:47:26,anchorT2,bound+179.9deg,179.9,-1,2,1,1,70,1509,613,231,21217,2,,ok
1450,2026-07-11T03:48:16,anchorT2,bound-179.9deg,-179.87,1,0,0,1,-69,1398,463,231,14246,3,,ok
1451,2026-07-11T03:48:44,anchorT2,stay-at-park,-0.38,0,0,0,1,4,1463,465,232,10457,2,,ok
1452,2026-07-11T03:48:54,anchorT2,uniform-69.7,-69.32,1,0,0,1,-6,1532,464,233,11971,0,,ok
1453,2026-07-11T03:49:09,anchorT2,uniform-54.7,-54.46,-1,0,0,1,-5,1511,459,233,11610,0,,ok
1454,2026-07-11T03:49:24,anchorT2,uniform-39.7,-39.27,1,0,0,1,1,1533,465,233,11301,1,,ok
1455,2026-07-11T03:50:17,anchorT2,uniform-24.7,-24.61,-1,0,0,1,-3,1556,479,233,11018,0,,ok
1456,2026-07-11T03:50:30,anchorT2,uniform-9.7,-9.28,1,0,0,1,-15,1459,460,232,10594,4,,ok
1457,2026-07-11T03:50:43,anchorT2,uniform+5.3,5.53,-1,0,0,1,80,1623,614,233,18392,1,,ok
1458,2026-07-11T03:51:03,anchorT2,uniform+20.3,20.51,1,0,0,1,-18,1559,610,232,17993,6,,ok
1459,2026-07-11T03:51:30,anchorT2,uniform+35.3,35.72,-1,0,1,1,-7,1509,513,231,24343,2,,ok
1460,2026-07-11T03:51:57,anchorT2,uniform+50.3,50.65,1,0,0,1,4,1487,504,231,17203,0,,ok
1461,2026-07-11T03:52:22,anchorT2,uniform+65.3,65.52,-1,0,0,1,27,1498,636,231,16954,11,,ok
1462,2026-07-11T03:52:42,anchorT2,uniform+80.3,80.66,1,0,0,1,1,1499,610,231,16613,8,,ok
1463,2026-07-11T03:53:07,anchorT2,uniform+95.3,95.58,-1,0,0,1,-16,1533,608,231,16331,0,,ok
1464,2026-07-11T03:53:26,anchorT2,uniform+110.3,110.77,1,0,0,1,0,1511,612,231,15963,1,,ok
1465,2026-07-11T03:53:49,anchorT2,uniform+125.3,125.74,-1,0,0,1,-91,1422,463,231,15464,8,,ok
1466,2026-07-11T03:54:09,anchorT2,uniform+140.3,140.83,1,0,0,1,-7,1487,437,232,15199,1,,ok
1467,2026-07-11T03:54:31,anchorT2,uniform+155.3,155.43,-1,0,0,1,78,1536,608,232,15029,3,,ok
1468,2026-07-11T03:54:51,anchorT2,uniform+170.3,170.43,1,0,0,1,3,1556,614,232,14693,0,,ok
1469,2026-07-11T03:55:11,anchorT2,uniform-174.7,-174.42,-1,0,1,1,-1,1488,611,231,21085,2,,ok
1470,2026-07-11T03:55:37,anchorT2,uniform-159.7,-159.6,1,0,0,1,-6,1488,611,231,13990,3,,ok
1471,2026-07-11T03:55:56,anchorT2,uniform-144.7,-144.38,-1,0,0,1,4,1499,637,231,13681,10,,ok
1472,2026-07-11T03:56:14,anchorT2,uniform-129.7,-129.53,1,0,0,1,-5,1508,636,231,13335,2,,ok
1473,2026-07-11T03:56:32,anchorT2,uniform-114.7,-114.35,-1,0,0,1,2,1508,637,231,13014,2,,ok
1474,2026-07-11T03:56:49,anchorT2,uniform-99.7,-99.39,1,0,0,1,-9,1486,624,231,12649,1,,ok
1475,2026-07-11T03:57:05,anchorT2,uniform-84.7,-84.27,-1,0,0,1,6,1496,637,231,12360,8,,ok
1476,2026-07-11T03:57:21,anchorT2,at-home,0.31,1,0,0,1,-2,1508,635,231,10671,3,,ok
1477,2026-07-11T03:57:34,anchorT2,in-flag+,0.8,-1,0,0,1,9,1537,579,231,18380,2,,ok
1478,2026-07-11T03:57:54,anchorT2,in-flag-,-0.74,1,0,0,1,-7,1438,637,230,10568,6,,ok
1479,2026-07-11T03:58:14,anchorT2,lead-edge,-1.19,-1,0,1,1,-35,1433,535,231,25056,8,,ok
1480,2026-07-11T03:58:49,anchorT2,trail-edge,1.75,1,0,0,1,44,1547,613,231,18395,2,,ok
1481,2026-07-11T03:59:24,anchorT2,wrap+0.5deg,0.42,-1,0,0,1,5,1460,657,230,18368,0,,ok
1482,2026-07-11T03:59:52,anchorT2,bound+179.9deg,180.0,1,0,0,1,-54,1385,537,230,14280,8,,ok
1483,2026-07-11T04:00:20,anchorT2,bound-179.9deg,-179.48,-1,0,0,1,42,1509,637,231,14444,3,,ok
1484,2026-07-11T04:00:40,anchorT2,stay-at-park,0.1,0,0,0,1,1,1447,638,230,10582,4,,ok
1485,2026-07-11T04:00:50,anchorT2,uniform+67.8,68.09,-1,0,0,1,-25,1436,488,230,16757,0,,ok
1486,2026-07-11T04:01:10,anchorT2,uniform+82.8,83.14,1,0,0,1,-7,1436,485,230,20383,18,,ok
1487,2026-07-11T04:01:38,anchorT2,uniform+97.8,97.94,-1,0,0,1,33,1472,638,230,16209,8,,ok
1488,2026-07-11T04:01:58,anchorT2,uniform+112.8,112.92,1,0,0,1,4,1473,636,230,15908,13,,ok
1489,2026-07-11T04:02:21,anchorT2,uniform+127.8,128.05,-1,0,1,1,-15,1509,610,231,22386,6,,ok
1490,2026-07-11T04:02:48,anchorT2,uniform+142.8,143.07,1,0,0,1,-1,1510,610,231,15244,1,,ok
1491,2026-07-11T04:03:09,anchorT2,uniform+157.8,157.86,-1,0,0,1,-83,1373,437,231,14686,2,,ok
1492,2026-07-11T04:03:29,anchorT2,uniform+172.8,173.06,1,0,0,1,0,1423,428,232,14447,5,,ok
1493,2026-07-11T04:03:49,anchorT2,uniform-172.2,-172.07,-1,0,0,1,-2,1485,437,233,14155,2,,ok
1494,2026-07-11T04:04:08,anchorT2,uniform-157.2,-156.75,1,0,0,1,2,1487,438,233,13839,1,,ok
1495,2026-07-11T04:04:27,anchorT2,uniform-142.2,-142.07,-1,0,0,1,2,1487,437,233,13498,0,,ok
1496,2026-07-11T04:04:45,anchorT2,uniform-127.2,-126.78,1,0,0,1,-2,1486,459,233,13191,2,,ok
1497,2026-07-11T04:05:02,anchorT2,uniform-112.2,-111.85,-1,0,0,1,-9,1485,436,233,12843,2,,ok
1498,2026-07-11T04:05:19,anchorT2,uniform-97.2,-96.73,1,0,0,1,-1,1485,436,233,12501,2,,ok
1499,2026-07-11T04:05:35,anchorT2,uniform-82.2,-82.15,-1,-2,1,1,5,1374,457,231,18826,3,,ok
1500,2026-07-11T04:06:25,anchorT2,uniform-67.2,-66.76,1,0,0,1,-5,1373,456,231,11729,8,,ok
1501,2026-07-11T04:06:40,anchorT2,uniform-52.2,-52.01,-1,0,0,1,-5,1373,458,231,11435,1,,ok
1502,2026-07-11T04:06:54,anchorT2,uniform-37.2,-36.74,1,0,0,1,0,1374,460,231,11100,1,,ok
1503,2026-07-11T04:07:07,anchorT2,uniform-22.2,-22.14,-1,0,0,1,-6,1374,461,231,10751,2,,ok
1504,2026-07-11T04:07:20,anchorT2,uniform-7.2,-7.06,1,0,0,1,0,1397,462,231,10454,3,,ok
1505,2026-07-11T04:07:33,anchorT2,uniform+7.8,8.12,-1,0,0,1,71,1462,611,231,18181,3,,ok
1506,2026-07-11T04:07:53,anchorT2,uniform+22.8,22.95,1,0,0,1,-22,1410,608,230,21704,16,,ok
1507,2026-07-11T04:08:24,anchorT2,uniform+37.8,38.21,-1,0,0,1,2,1458,536,230,17461,6,,ok
1508,2026-07-11T04:08:44,anchorT2,uniform+52.8,53.06,1,0,0,1,12,1411,562,229,17087,7,,ok
1509,2026-07-11T04:09:09,anchorT2,at-home,0.06,-1,0,1,1,4,1462,612,231,25102,2,,ok
1510,2026-07-11T04:09:37,anchorT2,in-flag+,0.74,1,0,0,1,-3,1510,562,231,10597,0,,ok
1511,2026-07-11T04:09:57,anchorT2,in-flag-,-0.47,-1,0,0,1,6,1423,637,230,10508,4,,ok
1512,2026-07-11T04:10:16,anchorT2,lead-edge,-1.54,1,0,0,1,-21,1471,537,230,10235,8,,ok
1513,2026-07-11T04:10:36,anchorT2,trail-edge,2.02,-1,0,0,1,8,1435,611,230,18286,4,,ok
1514,2026-07-11T04:11:04,anchorT2,wrap+0.5deg,0.54,1,0,0,1,-8,1471,540,230,10581,5,,ok
1515,2026-07-11T04:11:32,anchorT2,bound+179.9deg,-179.84,-1,0,0,1,-62,1387,461,230,14252,2,,ok
1516,2026-07-11T04:12:07,anchorT2,bound-179.9deg,-179.77,1,0,0,1,50,1510,538,231,14396,0,,ok
1517,2026-07-11T04:12:51,anchorT2,stay-at-park,0.12,0,0,0,1,3,1462,536,230,10521,1,,ok
1518,2026-07-11T04:13:01,anchorT2,uniform-154.6,-154.33,1,0,0,1,-7,1461,534,230,13795,4,,ok
1519,2026-07-11T04:13:20,anchorT2,uniform-139.6,-139.44,-1,0,1,1,1,1533,559,231,20301,0,,ok
1520,2026-07-11T04:13:45,anchorT2,uniform-124.6,-124.59,1,0,0,1,0,1534,560,231,13208,1,,ok
1521,2026-07-11T04:14:02,anchorT2,uniform-109.6,-109.32,-1,0,0,1,-3,1534,562,231,12902,4,,ok
1522,2026-07-11T04:14:19,anchorT2,uniform-94.6,-94.37,1,0,0,1,-8,1510,538,231,12549,0,,ok
1523,2026-07-11T04:14:35,anchorT2,uniform-79.6,-79.39,-1,0,0,1,3,1509,553,231,12202,2,,ok
1524,2026-07-11T04:14:50,anchorT2,uniform-64.6,-64.27,1,0,0,1,7,1510,553,231,11883,0,,ok
1525,2026-07-11T04:15:05,anchorT2,uniform-49.6,-49.25,-1,0,0,1,-13,1510,536,231,11529,1,,ok
1526,2026-07-11T04:15:19,anchorT2,uniform-34.6,-34.27,1,0,0,1,2,1510,560,231,11221,0,,ok
1527,2026-07-11T04:15:32,anchorT2,uniform-19.6,-19.4,-1,0,0,1,-7,1511,538,231,10874,1,,ok
1528,2026-07-11T04:15:46,anchorT2,uniform-4.6,-4.25,1,0,0,1,-7,1532,560,231,10533,2,,ok
1529,2026-07-11T04:15:58,anchorT2,uniform+10.4,10.61,-1,0,1,1,18,1509,638,231,24932,0,,ok
1530,2026-07-11T04:16:25,anchorT2,uniform+25.4,25.56,1,0,0,1,-7,1484,632,231,17817,3,,ok
1531,2026-07-11T04:16:52,anchorT2,uniform+40.4,40.72,-1,0,0,1,-7,1486,613,231,17495,9,,ok
1532,2026-07-11T04:17:12,anchorT2,uniform+55.4,55.66,1,0,0,1,-1,1509,629,231,17163,2,,ok
1533,2026-07-11T04:17:37,anchorT2,uniform+70.4,70.37,-1,0,0,1,-82,1459,455,231,16748,6,,ok
1534,2026-07-11T04:17:57,anchorT2,uniform+85.4,85.91,1,0,0,1,4,1532,461,232,16474,6,,ok
1535,2026-07-11T04:18:21,anchorT2,uniform+100.4,100.72,-1,0,0,1,54,1559,662,232,16249,2,,ok
1536,2026-07-11T04:18:41,anchorT2,uniform+115.4,115.6,1,0,0,1,-4,1519,683,231,15900,10,,ok
1537,2026-07-11T04:19:04,anchorT2,uniform+130.4,130.37,-1,0,0,1,26,1536,634,231,15570,3,,ok
1538,2026-07-11T04:19:24,anchorT2,uniform+145.4,145.47,1,0,0,1,-5,1559,633,231,15271,2,,ok
1539,2026-07-11T04:19:45,anchorT2,uniform+160.4,160.66,-1,0,1,1,-80,1397,464,231,21469,2,,ok
1540,2026-07-11T04:20:12,anchorT2,uniform+175.4,175.56,1,0,0,1,-11,1397,460,231,14359,2,,ok
1541,2026-07-11T04:20:32,anchorT2,uniform-169.6,-169.33,-1,0,0,1,4,1398,458,231,14037,3,,ok
1542,2026-07-11T04:20:51,anchorT2,at-home,0.23,1,0,0,1,-3,1398,462,231,10386,2,,ok
1543,2026-07-11T04:21:03,anchorT2,in-flag+,0.83,-1,0,0,1,62,1486,608,231,18363,1,,ok
1544,2026-07-11T04:21:24,anchorT2,in-flag-,-0.42,1,0,0,1,-59,1323,486,230,10298,6,,ok
1545,2026-07-11T04:21:44,anchorT2,lead-edge,-0.96,-1,0,0,1,65,1474,612,231,10581,8,,ok
1546,2026-07-11T04:22:04,anchorT2,trail-edge,1.71,1,0,0,1,-9,1435,634,230,18303,6,,ok
1547,2026-07-11T04:22:31,anchorT2,wrap+0.5deg,0.6,-1,0,0,1,11,1462,538,230,18309,2,,ok
1548,2026-07-11T04:22:52,anchorT2,bound+179.9deg,-179.88,1,0,0,1,-12,1398,533,229,14271,4,,ok
1549,2026-07-11T04:23:12,anchorT2,bound-179.9deg,-179.9,-1,2,1,1,1,1534,538,231,21218,0,,ok
1550,2026-07-11T04:24:10,anchorT2,stay-at-park,-0.17,0,0,0,1,-4,1532,536,231,10628,0,,ok
1551,2026-07-11T04:24:21,anchorT2,uniform-17.1,-16.94,-1,0,0,1,0,1522,535,231,10844,4,,ok
1552,2026-07-11T04:24:34,anchorT2,uniform-2.1,-2.13,1,0,0,1,-2,1533,534,231,10376,1,,ok
1553,2026-07-11T04:24:46,anchorT2,uniform+12.9,13.19,-1,0,0,1,26,1510,609,231,18107,0,,ok
1554,2026-07-11T04:25:07,anchorT2,uniform+27.9,28.21,1,0,0,1,-3,1510,610,231,17795,7,,ok
1555,2026-07-11T04:25:33,anchorT2,uniform+42.9,43.06,-1,0,0,1,-21,1509,612,231,17468,2,,ok
1556,2026-07-11T04:25:53,anchorT2,uniform+57.9,57.91,1,0,0,1,5,1513,632,231,17125,2,,ok
1557,2026-07-11T04:26:18,anchorT2,uniform+72.9,73.1,-1,0,0,1,-102,1433,459,231,16631,2,,ok
1558,2026-07-11T04:26:38,anchorT2,uniform+87.9,88.35,1,0,0,1,13,1487,463,232,16374,1,,ok
1559,2026-07-11T04:27:02,anchorT2,uniform+102.9,103.11,-1,0,1,1,62,1510,635,231,22922,0,,ok
1560,2026-07-11T04:27:29,anchorT2,uniform+117.9,118.15,1,0,0,1,5,1532,659,231,15836,0,,ok
1561,2026-07-11T04:27:51,anchorT2,uniform+132.9,132.86,-1,0,0,1,16,1548,587,231,15536,1,,ok
1562,2026-07-11T04:28:11,anchorT2,uniform+147.9,147.94,1,0,0,1,6,1549,614,231,15177,8,,ok
1563,2026-07-11T04:28:33,anchorT2,uniform+162.9,163.2,-1,0,0,1,-47,1423,514,231,14656,4,,ok
1564,2026-07-11T04:28:52,anchorT2,uniform+177.9,178.06,1,0,0,1,0,1496,502,232,14434,10,,ok
1565,2026-07-11T04:29:12,anchorT2,uniform-167.1,-166.97,-1,0,0,1,7,1487,513,232,14107,2,,ok
1566,2026-07-11T04:29:31,anchorT2,uniform-152.1,-151.75,1,0,0,1,-2,1485,512,232,13761,2,,ok
1567,2026-07-11T04:29:50,anchorT2,uniform-137.1,-137.0,-1,0,0,1,-2,1485,511,232,13436,2,,ok
1568,2026-07-11T04:30:08,anchorT2,uniform-122.1,-122.12,1,0,0,1,1,1486,511,232,13094,2,,ok
1569,2026-07-11T04:30:25,anchorT2,uniform-107.1,-106.87,-1,0,1,1,-2,1435,536,231,23433,20,,ok
1570,2026-07-11T04:30:52,anchorT2,uniform-92.1,-91.76,1,0,0,1,-8,1435,535,231,12376,6,,ok
1571,2026-07-11T04:31:08,anchorT2,uniform-77.1,-76.8,-1,0,0,1,-10,1410,512,231,12022,8,,ok
1572,2026-07-11T04:31:23,anchorT2,uniform-62.1,-61.85,1,0,0,1,2,1423,529,231,11716,4,,ok
1573,2026-07-11T04:31:38,anchorT2,uniform-47.1,-46.92,-1,0,0,1,-1,1434,515,231,11402,6,,ok
1574,2026-07-11T04:31:51,anchorT2,uniform-32.1,-31.76,1,0,0,1,-2,1412,512,231,11036,6,,ok
1575,2026-07-11T04:32:05,anchorT2,at-home,0.01,-1,0,0,1,-2,1423,513,231,10489,6,,ok
1576,2026-07-11T04:32:17,anchorT2,in-flag+,1.0,1,0,0,1,0,1413,511,231,10535,1,,ok
1577,2026-07-11T04:32:30,anchorT2,in-flag-,-0.4,-1,0,0,1,-4,1422,509,231,10510,6,,ok
1578,2026-07-11T04:32:43,anchorT2,lead-edge,-1.48,1,0,0,1,-7,1435,512,231,10190,2,,ok
1579,2026-07-11T04:32:55,anchorT2,trail-edge,1.62,-1,0,1,1,37,1488,612,231,25125,4,,ok
1580,2026-07-11T04:33:23,anchorT2,wrap+0.5deg,0.67,1,0,0,1,-31,1423,537,231,10490,7,,ok
1581,2026-07-11T04:33:42,anchorT2,bound+179.9deg,-179.67,-1,0,0,1,-11,1559,489,232,14448,6,,ok
1582,2026-07-11T04:34:10,anchorT2,bound-179.9deg,-179.77,1,0,0,1,1,1434,528,231,14320,8,,ok
1583,2026-07-11T04:34:46,anchorT2,stay-at-park,-0.09,0,0,0,1,-5,1496,508,232,10575,9,,ok
1584,2026-07-11T04:34:56,anchorT2,uniform+120.4,120.44,1,0,0,1,31,1559,614,232,15811,2,,ok
1585,2026-07-11T04:35:16,anchorT2,uniform+135.4,135.53,-1,0,0,1,3,1489,613,231,15406,1,,ok
1586,2026-07-11T04:35:38,anchorT2,uniform+150.4,150.42,1,0,0,1,-50,1498,492,231,15051,9,,ok
1587,2026-07-11T04:35:58,anchorT2,uniform+165.4,165.87,-1,0,0,1,3,1486,484,231,14681,1,,ok
1588,2026-07-11T04:36:18,anchorT2,uniform-179.6,-179.28,1,0,0,1,0,1508,486,231,14380,0,,ok
1589,2026-07-11T04:36:38,anchorT2,uniform-164.6,-164.62,-1,0,1,1,-1,1487,479,231,20822,0,,ok
1590,2026-07-11T04:37:04,anchorT2,uniform-149.6,-149.33,1,0,0,1,-1,1487,462,231,13688,0,,ok
1591,2026-07-11T04:37:22,anchorT2,uniform-134.6,-134.3,-1,0,0,1,-2,1508,482,231,13392,2,,ok
1592,2026-07-11T04:37:40,anchorT2,uniform-119.6,-119.52,1,0,0,1,-6,1508,481,231,13048,2,,ok
1593,2026-07-11T04:37:57,anchorT2,uniform-104.6,-104.29,-1,0,0,1,6,1509,505,231,12724,5,,ok
1594,2026-07-11T04:38:13,anchorT2,uniform-89.6,-89.42,1,0,0,1,-6,1486,485,231,12382,0,,ok
1595,2026-07-11T04:38:29,anchorT2,uniform-74.6,-74.56,-1,0,0,1,4,1508,510,231,12071,0,,ok
1596,2026-07-11T04:38:44,anchorT2,uniform-59.6,-59.34,1,0,0,1,0,1486,486,231,11743,2,,ok
1597,2026-07-11T04:38:59,anchorT2,uniform-44.6,-44.55,-1,0,0,1,-10,1507,489,231,11393,2,,ok
1598,2026-07-11T04:39:12,anchorT2,uniform-29.6,-29.47,1,0,0,1,0,1509,488,231,11092,1,,ok
1599,2026-07-11T04:39:26,anchorT2,uniform-14.6,-14.63,-1,-2,1,1,-4,1496,485,231,17490,10,,ok
1600,2026-07-11T04:40:16,anchorT2,uniform+0.4,0.57,1,0,0,1,0,1497,485,231,10569,6,,ok
1601,2026-07-11T04:40:29,anchorT2,uniform+15.4,15.72,-1,0,0,1,38,1532,633,231,18066,0,,ok
1602,2026-07-11T04:40:49,anchorT2,uniform+30.4,30.46,1,0,0,1,-8,1509,606,231,17706,2,,ok
1603,2026-07-11T04:41:16,anchorT2,uniform+45.4,45.76,-1,0,0,1,-6,1484,610,231,17354,2,,ok
1604,2026-07-11T04:41:36,anchorT2,uniform+60.4,60.76,1,0,0,1,8,1508,627,231,17052,2,,ok
1605,2026-07-11T04:42:01,anchorT2,uniform+75.4,75.36,-1,0,0,1,-86,1373,438,231,16538,3,,ok
1606,2026-07-11T04:42:20,anchorT2,uniform+90.4,90.91,1,0,0,1,1,1411,439,232,16250,7,,ok
1607,2026-07-11T04:42:44,anchorT2,uniform+105.4,105.74,-1,0,0,1,65,1597,610,233,16164,10,,ok
1608,2026-07-11T04:43:04,anchorT2,at-home,0.09,1,0,0,1,-69,1421,434,232,10424,4,,ok
1609,2026-07-11T04:43:24,anchorT2,in-flag+,1.13,-1,0,1,1,54,1510,534,231,25124,1,,ok
1610,2026-07-11T04:43:58,anchorT2,in-flag-,-0.58,1,0,0,1,-67,1383,461,231,10403,12,,ok
1611,2026-07-11T04:44:26,anchorT2,lead-edge,-1.19,-1,0,0,1,76,1581,561,232,10598,4,,ok
1612,2026-07-11T04:44:54,anchorT2,trail-edge,1.81,1,0,0,1,-10,1485,622,231,18350,2,,ok
1613,2026-07-11T04:46:07,anchorT2,wrap+0.5deg,0.65,-1,0,0,1,9,1511,538,231,18349,0,,ok
1614,2026-07-11T04:46:28,anchorT2,bound+179.9deg,179.89,1,0,0,1,-5,1511,536,231,14401,2,,ok
1615,2026-07-11T04:46:48,anchorT2,bound-179.9deg,-179.76,-1,0,0,1,1,1533,550,231,14459,5,,ok
1616,2026-07-11T04:47:08,anchorT2,stay-at-park,-0.38,0,0,0,1,-1,1512,534,231,10545,4,,ok
1617,2026-07-11T04:47:18,anchorT2,uniform-102.1,-101.98,-1,0,0,1,-8,1510,536,231,12715,0,,ok
1618,2026-07-11T04:47:35,anchorT2,uniform-87.1,-86.7,1,0,0,1,1,1510,538,231,12363,0,,ok
1619,2026-07-11T04:47:50,anchorT2,uniform-72.1,-71.72,-1,0,1,1,5,1512,557,231,18802,2,,ok
1620,2026-07-11T04:48:12,anchorT2,uniform-57.1,-56.94,1,0,0,1,-9,1510,561,231,11726,0,,ok
1621,2026-07-11T04:48:27,anchorT2,uniform-42.1,-42.05,-1,0,0,1,2,1534,561,231,11415,1,,ok
1622,2026-07-11T04:48:40,anchorT2,uniform-27.1,-26.8,1,0,0,1,-2,1533,559,231,11071,0,,ok
1623,2026-07-11T04:48:53,anchorT2,uniform-12.1,-12.01,-1,0,0,1,-6,1511,536,231,10731,1,,ok
1624,2026-07-11T04:49:06,anchorT2,uniform+2.9,3.29,1,0,0,1,20,1485,659,231,18330,2,,ok
1625,2026-07-11T04:49:27,anchorT2,uniform+17.9,18.22,-1,0,0,1,7,1487,660,231,17994,0,,ok
1626,2026-07-11T04:49:54,anchorT2,uniform+32.9,33.24,1,0,0,1,-9,1509,613,231,17675,2,,ok
1627,2026-07-11T04:50:14,anchorT2,uniform+47.9,48.3,-1,0,0,1,-2,1508,614,231,17343,2,,ok
1628,2026-07-11T04:50:39,anchorT2,uniform+62.9,62.96,1,0,0,1,-83,1484,460,231,16934,2,,ok
1629,2026-07-11T04:50:59,anchorT2,uniform+77.9,78.3,-1,0,1,1,6,1473,439,231,23375,10,,ok
